"target_code","target_name","track","track_label","horizon","forecast_number","origin_date","seed","selection_source","n_selected","max_runs","feature"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"WPSFD49502_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"AWHMAN_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"AWHMAN_L2"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"CMRMTSPLx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"COMPAPFFx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"CPIAUCSL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"CPITRNSL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"CPIULFSL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"CUSR0000SA0L2_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"CUSR0000SA0L5_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"CUSR0000SAC_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"DNDGRG3M086SBEA_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"HOUSTS_L2"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"M2REAL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"NDMANEMP_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"OILPRICEx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"PC1_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"PC2_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",27,100,"PC3_L0"
