"track","track_label","horizon","loss","model","model_family","n_evaluation","mean_loss","loss_rank","in_mcs","mcs_rank","mcs_stage_p_value","mcs_p_value","mcs_statistic_value","mcs_detail_status","mcs_output_format","mcs_statistic","alpha","confidence_level","bootstrap_samples","block_length","mcs_package_version","mcs_object_class","mcs_status","status_message","target_code","target_name"
"monthly_transformed","Target-month transformed change",6,"SE","LASSO","Regularization",88,2.43252700312501,10,TRUE,,0.6352,0.662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","Baseline",88,2.96613636363636,11,TRUE,,0.5828,0.662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"SE","ElasticNet","Regularization",88,8.00271679631848,12,TRUE,,0.662,0.662,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"AE","XGBoost","Boosting",88,0.350541920354854,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"AE","RandomForest","Tree",88,0.362286047979798,2,TRUE,,0.615,0.8388,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_Median","Ensemble",88,0.373664337687821,3,TRUE,,0.8388,0.8388,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"AE","Ridge","Regularization",88,0.380075073811115,4,TRUE,,0.711,0.8068,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"AE","BorutaRF","FeatureSelection+Tree",88,0.399809974747475,5,TRUE,,0.8068,0.8068,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"AE","Factor","Factor",88,0.417947645005675,6,TRUE,,0.7318,0.7728,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_InvRMSE","Ensemble",88,0.429799061641324,7,TRUE,,0.7418,0.7728,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_Mean","Ensemble",88,0.43028820714103,8,TRUE,,0.7728,0.7728,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"AE","AR(4)","Baseline",88,0.442414960520751,9,TRUE,,0.7474,0.7474,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","Baseline",88,0.547727272727273,10,TRUE,,0.4626,0.4626,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"AE","LASSO","Regularization",88,0.560523933804477,11,TRUE,,0.531,0.531,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",6,"AE","ElasticNet","Regularization",88,0.746144003706204,12,TRUE,,0.568,0.568,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"SE","Ridge","Regularization",88,1.40869167415607,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"SE","Ensemble_Median","Ensemble",88,1.40983497677379,2,TRUE,,0.5218,0.9932,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"SE","XGBoost","Boosting",88,1.41260132290022,3,TRUE,,0.9932,0.9932,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"SE","Factor","Factor",88,1.41308810536577,4,TRUE,,0.8342,0.9932,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"SE","ElasticNet","Regularization",88,1.41363488375796,5,TRUE,,0.9754,0.9932,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"SE","LASSO","Regularization",88,1.41543397802906,6,TRUE,,0.9594,0.9594,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"SE","Ensemble_Mean","Ensemble",88,1.43909156248874,7,TRUE,,0.2858,0.5962,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"SE","Ensemble_InvRMSE","Ensemble",88,1.43913685071572,8,TRUE,,0.2532,0.5962,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"SE","RandomForest","Tree",88,1.45198061806503,9,TRUE,,0.3154,0.5962,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"SE","AR(4)","Baseline",88,1.60326948051305,10,TRUE,,0.5962,0.5962,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"SE","BorutaRF","FeatureSelection+Tree",88,2.12191762427557,11,TRUE,,0.186,0.186,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"SE","RW","Baseline",88,2.77840909090909,12,TRUE,,0.4302,0.4302,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"AE","XGBoost","Boosting",88,0.320195306533291,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"AE","Ridge","Regularization",88,0.323601218730133,2,TRUE,,0.4448,0.9192,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"AE","Ensemble_Median","Ensemble",88,0.325304473478434,3,TRUE,,0.4656,0.9192,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"AE","ElasticNet","Regularization",88,0.327027274872057,4,TRUE,,0.9192,0.9192,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"AE","LASSO","Regularization",88,0.328753740704023,5,TRUE,,0.7898,0.7898,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"AE","Factor","Factor",88,0.3404788694343,6,TRUE,,0.4524,0.601,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"AE","Ensemble_Mean","Ensemble",88,0.360307808586057,7,TRUE,,0.189,0.3126,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"AE","Ensemble_InvRMSE","Ensemble",88,0.360864455815507,8,TRUE,,0.1714,0.3126,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"AE","AR(4)","Baseline",88,0.387135382062387,9,TRUE,,0.601,0.601,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"AE","RandomForest","Tree",88,0.392357891414142,10,TRUE,,0.1864,0.258,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","Baseline",88,0.536363636363636,11,TRUE,,0.3126,0.3126,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
"monthly_transformed","Target-month transformed change",12,"AE","BorutaRF","FeatureSelection+Tree",88,0.681422727272727,12,TRUE,,0.258,0.258,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"UNRATE","Civilian Unemployment Rate [UNRATE]"
