"model","model_family","n_evaluation","rolling_RMSE","rolling_MAE","RMSE_rank","MAE_rank","target_code","target_name","horizon","rolling_months","window_start","window_end"
"XGBoost","Boosting",12,0.00183991552531578,0.00146313862216914,2,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-07-01,2023-06-01
"RandomForest","Tree",12,0.00202446475353223,0.00153853734928703,3,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-07-01,2023-06-01
"Ensemble_Median","Ensemble",12,0.00206247112240451,0.00157319560340084,4,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-07-01,2023-06-01
"LASSO","Regularization",12,0.00209459528698061,0.00162628978101244,5,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-07-01,2023-06-01
"ElasticNet","Regularization",12,0.00210491782091724,0.00164489671928995,6,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-07-01,2023-06-01
"Ensemble_Mean","Ensemble",12,0.00217653954629918,0.00164722213822546,7,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-07-01,2023-06-01
"Ensemble_InvRMSE","Ensemble",12,0.00222690066916931,0.00167555384993138,8,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-07-01,2023-06-01
"BorutaRF","FeatureSelection+Tree",12,0.00229032433071273,0.00168386883517902,9,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-07-01,2023-06-01
"AR(4)","Baseline",12,0.0023796700167982,0.00174521306018201,10,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-07-01,2023-06-01
"Factor","Factor",12,0.00245431544759226,0.00188673963298495,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-07-01,2023-06-01
"RW","Baseline",12,0.00342951410640937,0.00253387558919808,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-07-01,2023-06-01
"XGBoost","Boosting",12,0.00152595408997788,0.00121831310183329,1,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-08-01,2023-07-01
"RandomForest","Tree",12,0.00156672656857705,0.00124513021079769,2,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-08-01,2023-07-01
"AR(4)","Baseline",12,0.00157091379321121,0.0013137021531416,3,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-08-01,2023-07-01
"Ridge","Regularization",12,0.0015984189155836,0.00128698009987239,4,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-08-01,2023-07-01
"Ensemble_Median","Ensemble",12,0.00161696983043564,0.00128198470677311,5,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-08-01,2023-07-01
"Ensemble_Mean","Ensemble",12,0.00163144785074066,0.00131369388433904,6,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-08-01,2023-07-01
"Ensemble_InvRMSE","Ensemble",12,0.00163588736105086,0.00132283464549163,7,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-08-01,2023-07-01
"BorutaRF","FeatureSelection+Tree",12,0.0017136948669511,0.00133603019926641,8,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-08-01,2023-07-01
"LASSO","Regularization",12,0.00173196343753039,0.00135911352189114,9,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-08-01,2023-07-01
"ElasticNet","Regularization",12,0.00175244553278194,0.00138567629261099,10,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-08-01,2023-07-01
"Factor","Factor",12,0.00183724381705129,0.00152821641028881,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-08-01,2023-07-01
"RW","Baseline",12,0.00204779018587874,0.00185541290654327,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-08-01,2023-07-01
"RandomForest","Tree",12,0.00148652895934112,0.0011640788986557,1,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-09-01,2023-08-01
"AR(4)","Baseline",12,0.00150130400143325,0.00125564622678155,2,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-09-01,2023-08-01
"XGBoost","Boosting",12,0.0015134040639186,0.00120263356027313,3,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-09-01,2023-08-01
"Ensemble_Median","Ensemble",12,0.00153998338286301,0.00120841053177745,4,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-09-01,2023-08-01
"Ensemble_Mean","Ensemble",12,0.00155201441644904,0.00124033953095133,5,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-09-01,2023-08-01
"Ensemble_InvRMSE","Ensemble",12,0.00155355500932698,0.00124741579974026,6,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-09-01,2023-08-01
"Ridge","Regularization",12,0.00157691685788035,0.00125965315323532,7,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-09-01,2023-08-01
"BorutaRF","FeatureSelection+Tree",12,0.00157742421201427,0.00120925447933795,8,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-09-01,2023-08-01
"Factor","Factor",12,0.00163095515021338,0.00136488749298409,9,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-09-01,2023-08-01
"LASSO","Regularization",12,0.00168811068110921,0.00131383232400976,10,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-09-01,2023-08-01
"ElasticNet","Regularization",12,0.001691395763353,0.00132484663282574,11,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-09-01,2023-08-01
"RW","Baseline",12,0.0019515249037931,0.00177355294765295,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-09-01,2023-08-01
"RandomForest","Tree",12,0.00149368542116529,0.00117300645204837,1,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-10-01,2023-09-01
"XGBoost","Boosting",12,0.00154139121324372,0.00123395895636643,2,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-10-01,2023-09-01
"AR(4)","Baseline",12,0.00154146478502743,0.00132643456927007,3,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-10-01,2023-09-01
"Ensemble_Median","Ensemble",12,0.00154960938335597,0.00122065546792033,4,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-10-01,2023-09-01
"Ensemble_Mean","Ensemble",12,0.00157138939847428,0.00126684961026935,5,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-10-01,2023-09-01
"Ensemble_InvRMSE","Ensemble",12,0.00157351607529021,0.00127525882452049,6,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-10-01,2023-09-01
"Ridge","Regularization",12,0.00157364040883439,0.00125668156278473,7,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-10-01,2023-09-01
"BorutaRF","FeatureSelection+Tree",12,0.00160531426478796,0.00126130879501175,8,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-10-01,2023-09-01
"Factor","Factor",12,0.0016404788791411,0.00138764678113445,9,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-10-01,2023-09-01
"ElasticNet","Regularization",12,0.00171499983599442,0.00135262649190312,10,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-10-01,2023-09-01
"LASSO","Regularization",12,0.00171518002086271,0.00134674603792349,11,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-10-01,2023-09-01
"RW","Baseline",12,0.00194966024970224,0.00176856678317594,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-10-01,2023-09-01
"Ridge","Regularization",12,0.00143884661940228,0.00115188095382855,1,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-11-01,2023-10-01
"RandomForest","Tree",12,0.00146258775978318,0.00114087909352801,2,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-11-01,2023-10-01
"XGBoost","Boosting",12,0.00153815362296989,0.00122868301016354,3,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-11-01,2023-10-01
"Ensemble_Median","Ensemble",12,0.0015422164546744,0.00121342262418077,4,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-11-01,2023-10-01
"Ensemble_Mean","Ensemble",12,0.0015602254847356,0.00125658712708516,5,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-11-01,2023-10-01
"Ensemble_InvRMSE","Ensemble",12,0.00156590168845592,0.00126820599060869,6,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-11-01,2023-10-01
"AR(4)","Baseline",12,0.00157605145549645,0.00135432151669274,7,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-11-01,2023-10-01
"ElasticNet","Regularization",12,0.00157618723397939,0.00124729694753459,8,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-11-01,2023-10-01
"LASSO","Regularization",12,0.00158109039773274,0.00124789303398473,9,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-11-01,2023-10-01
"BorutaRF","FeatureSelection+Tree",12,0.00159334966472728,0.00124524147467558,10,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-11-01,2023-10-01
"Factor","Factor",12,0.00169778434517211,0.00145872024578741,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-11-01,2023-10-01
"RW","Baseline",12,0.0021294550609005,0.00193969780476551,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-11-01,2023-10-01
"Ridge","Regularization",12,0.00149515472631778,0.00122756341526645,1,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-12-01,2023-11-01
"RandomForest","Tree",12,0.00151776860784704,0.00124942245121045,2,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-12-01,2023-11-01
"Ensemble_Median","Ensemble",12,0.00156967341023899,0.00129130578067903,3,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-12-01,2023-11-01
"Ensemble_Mean","Ensemble",12,0.00159058773829386,0.00132604987976495,4,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-12-01,2023-11-01
"Ensemble_InvRMSE","Ensemble",12,0.0015951245609685,0.0013340881278851,5,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-12-01,2023-11-01
"XGBoost","Boosting",12,0.00159726424854217,0.00133745944168462,6,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-12-01,2023-11-01
"ElasticNet","Regularization",12,0.00159917937776894,0.00130956456653549,7,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-12-01,2023-11-01
"AR(4)","Baseline",12,0.00159962198386527,0.00140850477100369,8,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-12-01,2023-11-01
"LASSO","Regularization",12,0.00160761573670531,0.00132535108131749,9,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-12-01,2023-11-01
"BorutaRF","FeatureSelection+Tree",12,0.00163460112012683,0.00134972219978278,10,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-12-01,2023-11-01
"Factor","Factor",12,0.00167520872247172,0.00142084211823316,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-12-01,2023-11-01
"RW","Baseline",12,0.00204781036412861,0.00180521480605011,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2022-12-01,2023-11-01
"Ridge","Regularization",12,0.00149338143272657,0.00122177816345336,1,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-01-01,2023-12-01
"RandomForest","Tree",12,0.00150243475317054,0.00120486364039595,2,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-01-01,2023-12-01
"Ensemble_Median","Ensemble",12,0.00155318897960026,0.00122911075687638,3,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-01-01,2023-12-01
"XGBoost","Boosting",12,0.00157057095037326,0.00126784619337091,4,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-01-01,2023-12-01
"Ensemble_Mean","Ensemble",12,0.00157182845200971,0.00125683013659563,5,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-01-01,2023-12-01
"Ensemble_InvRMSE","Ensemble",12,0.00157588980571094,0.0012643609951147,6,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-01-01,2023-12-01
"AR(4)","Baseline",12,0.00158405007644852,0.00135520136861976,7,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-01-01,2023-12-01
"ElasticNet","Regularization",12,0.00158850005763929,0.00125958452219326,8,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-01-01,2023-12-01
"LASSO","Regularization",12,0.00159612079293476,0.00127386009750351,9,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-01-01,2023-12-01
"BorutaRF","FeatureSelection+Tree",12,0.00161661344485025,0.00131530562855974,10,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-01-01,2023-12-01
"Factor","Factor",12,0.00165465164882247,0.00135268175105743,11,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-01-01,2023-12-01
"RW","Baseline",12,0.00205134966794967,0.00181094864142683,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-01-01,2023-12-01
"RandomForest","Tree",12,0.00125769281510883,0.0011003110895498,1,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-02-01,2024-01-01
"XGBoost","Boosting",12,0.00130256869465053,0.00115111414189813,2,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-02-01,2024-01-01
"Ensemble_Median","Ensemble",12,0.0013475201152428,0.00113922331008482,3,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-02-01,2024-01-01
"BorutaRF","FeatureSelection+Tree",12,0.00135004404417195,0.00119112728818167,4,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-02-01,2024-01-01
"Ridge","Regularization",12,0.00135872061529076,0.00116249859548688,5,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-02-01,2024-01-01
"Ensemble_Mean","Ensemble",12,0.00138122518050817,0.00117249528043197,6,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-02-01,2024-01-01
"Ensemble_InvRMSE","Ensemble",12,0.00138440505224355,0.00117946619127101,7,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",1,12,2023-02-01,2024-01-01
