"target_code","target_name","track","track_label","horizon","forecast_number","origin_date","seed","selection_source","n_selected","max_runs","feature"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,1,2018-11-01,21161717,"boruta_confirmed",37,100,"PC1_L3"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,1,2018-11-01,21161717,"boruta_confirmed",37,100,"SRVPRD_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,1,2018-11-01,21161717,"boruta_confirmed",37,100,"SRVPRD_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,1,2018-11-01,21161717,"boruta_confirmed",37,100,"SRVPRD_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,1,2018-11-01,21161717,"boruta_confirmed",37,100,"UMCSENTx_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,1,2018-11-01,21161717,"boruta_confirmed",37,100,"UNRATE_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,1,2018-11-01,21161717,"boruta_confirmed",37,100,"USCONS_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,1,2018-11-01,21161717,"boruta_confirmed",37,100,"USCONS_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,1,2018-11-01,21161717,"boruta_confirmed",37,100,"USFIRE_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,1,2018-11-01,21161717,"boruta_confirmed",37,100,"USGOOD_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,1,2018-11-01,21161717,"boruta_confirmed",37,100,"USGOOD_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,1,2018-11-01,21161717,"boruta_confirmed",37,100,"USGOOD_L2"
