"target_code","target_name","track","track_label","horizon","feature","selection_source","last_refresh","last_seed","mean_importance","median_importance","minimum_importance","maximum_importance","normalized_hits","boruta_decision","selection_frequency","stable_core"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"PERMITS_L2","boruta_confirmed",85,21161801,0.139380578549631,0.144527728550339,0.00994487843130345,0.22954713148107,0.727272727272727,"Confirmed",0.6,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"PERMITS_L3","boruta_confirmed",85,21161801,0.13428822420617,0.130553638828,0.0441078047110192,0.29102388041166,0.616161616161616,"Confirmed",0.666666666666667,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"RETAILx_L0","boruta_confirmed",85,21161801,0.165581842239881,0.170446743058735,0.0506800073153032,0.237394273409505,0.828282828282828,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"RPI_L0","boruta_confirmed",85,21161801,0.121466066364413,0.122104579205506,0.0242410631314406,0.241431300719104,0.575757575757576,"Confirmed",0.533333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"S&P 500_L0","boruta_confirmed",85,21161801,0.132037750724719,0.139797464730169,-0.00813141125026114,0.220711983411891,0.646464646464647,"Confirmed",0.8,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"S&P div yield_L0","boruta_confirmed",85,21161801,0.177076921542107,0.185096505123087,0.0413155479744976,0.269363616930734,0.868686868686869,"Confirmed",0.8,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"SRVPRD_L1","boruta_confirmed",85,21161801,0.153018531414856,0.156810298001593,0.0229155686207503,0.255508587728794,0.787878787878788,"Confirmed",0.533333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"SRVPRD_L2","boruta_confirmed",85,21161801,0.13067298781026,0.135551052255598,0.0273970990534763,0.241818607495268,0.616161616161616,"Confirmed",0.466666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"T10YFFM_L1","boruta_confirmed",85,21161801,0.130010469646876,0.131637972007542,0.00911727150454792,0.220147444388107,0.676767676767677,"Confirmed",0.133333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"TOTRESNS_L0","boruta_confirmed",85,21161801,0.138433474982199,0.143549078424086,0.0489969901121781,0.223315102085869,0.737373737373737,"Confirmed",0.8,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"UEMP15OV_L2","boruta_confirmed",85,21161801,0.116409711720986,0.118199457242465,0.0207682302899963,0.227495655917776,0.535353535353535,"Confirmed",0.0666666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"USGOOD_L2","boruta_confirmed",85,21161801,0.150662007772278,0.151489625996045,0.0803726618822107,0.221086623979218,0.767676767676768,"Confirmed",0.466666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"USWTRADE_L0","boruta_confirmed",85,21161801,0.116362562767768,0.120809970015638,0.000498267831574397,0.216634368683526,0.515151515151515,"Confirmed",0.2,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"VIXCLSx_L0","boruta_confirmed",85,21161801,0.186374959633063,0.192442405808738,0.103388516671611,0.256018600700123,0.929292929292929,"Confirmed",0.866666666666667,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"WPSFD49502_L0","boruta_confirmed",85,21161801,0.122733199834669,0.124453208711323,-0.0156833066865,0.215602032103257,0.575757575757576,"Confirmed",0.933333333333333,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",3,"AAAFFM_L0","boruta_confirmed",85,21163801,0.23305716403097,0.252870835906916,0,0.358177644406785,0.858585858585859,"Confirmed",0.466666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",3,"AAAFFM_L1","boruta_confirmed",85,21163801,0.215804470281873,0.237067372337112,0.02929002197785,0.307771484024092,0.838383838383838,"Confirmed",0.333333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",3,"AAAFFM_L2","boruta_confirmed",85,21163801,0.187757576975623,0.206716447179851,-0.00685553531858436,0.280976457307862,0.797979797979798,"Confirmed",0.266666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",3,"AMDMUOx_L0","boruta_confirmed",85,21163801,0.135258793267694,0.143681801304304,0.0167612393632754,0.252413637407964,0.626262626262626,"Confirmed",0.266666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",3,"BAAFFM_L2","boruta_confirmed",85,21163801,0.205971150243019,0.222167994458409,0.0318924074407943,0.293594866412749,0.838383838383838,"Confirmed",0.133333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",3,"BUSINVx_L0","boruta_confirmed",85,21163801,0.217247239618088,0.226216747591313,0,0.315476485331336,0.919191919191919,"Confirmed",0.666666666666667,TRUE
